zpid,id,lotId,imgSrc,hasImage,statusType,statusText,detailUrl,latLong,units,variableData,badgeInfo,buildingName,isBuilding,address,addressStreet,addressState,addressCity,addressZipcode,providerListingId,canSaveBuilding,has3DModel,isFeaturedListing,isSaved,list,relaxed,area,availabilityDate,baths,beds,brokerName,carouselPhotos,countryCurrency,hasAdditionalAttributions,hasVideo,hdpData,isHomeRec,isUndisclosedAddress,isUserClaimingOwner,isUserConfirmedClaim,isZillowOwned,pgapt,price,sgapt,shouldShowZestimateAsPrice,unformattedPrice,zestimate,hasOpenHouse,openHouseDescription,openHouseEndDate,openHouseStartDate,streetViewMetadataURL,streetViewURL
2059545569,2059545569,,https://photos.zillowstatic.com/fp/a35d1098cd1fcc473d00e9f733b5de50-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/18-Hillside-Ave-4C-New-York-NY-10040/2059545569_zpid/,"{'latitude': 40.858826, 'longitude': -73.93029}",,"{'type': 'TIME_ON_INFO', 'text': '7 days ago', 'data': {'isFresh': False}}",,,,"18 Hillside Ave #4C, New York, NY 10040",18 Hillside Ave #4C,NY,New York,10040,20jq5t5yt37xt,,False,True,False,True,False,,2023-02-02 00:00:00,1.0,1.0,Listing by: Contact Realty of NYC,"[{'url': 'https://photos.zillowstatic.com/fp/a35d1098cd1fcc473d00e9f733b5de50-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/175d4274e44e1114ab0a94da8dd992fd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ba57be3b30d84de56374d8d9075499b0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5383b2cc80cfa0ce2f0271b8bb6c0211-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/471ac552e865fdc1d4bb54012ce81c69-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/eb3bf85a493c44f5ab2f80d7f6336c90-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6e2ee82df0fafcc5256816fded1375a5-p_e.jpg'}]",$,True,False,"{'homeInfo': {'zpid': 2059545569, 'streetAddress': '18 Hillside Ave #4C', 'zipcode': '10040', 'city': 'New York', 'state': 'NY', 'latitude': 40.858826, 'longitude': -73.93029, 'price': 1850.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1850.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 4C'}}",False,False,False,False,False,ForRent,"$1,850/mo",For Rent,False,1850.0,,,,,,,
2107158462,2107158462,,https://photos.zillowstatic.com/fp/b9dc7864dc9f00a1f037fe3b12d22833-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/707-Saint-Nicholas-Ave-APT-2D-New-York-NY-10031/2107158462_zpid/,"{'latitude': 40.824444, 'longitude': -73.94486}",,"{'type': 'TIME_ON_INFO', 'text': '6 days ago', 'data': {'isFresh': False}}",,,,"707 Saint Nicholas Ave APT 2D, New York, NY 10031",707 Saint Nicholas Ave APT 2D,NY,New York,10031,5b2pkxkddyhvf,,False,True,False,True,False,,2023-02-03 00:00:00,6.0,3.0,Listing by: Bohemia Realty Group,"[{'url': 'https://photos.zillowstatic.com/fp/b9dc7864dc9f00a1f037fe3b12d22833-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/cc558f8be0f678fdaba960c715b32d78-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/72408365e815ccc1d9a7bb33d813d917-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5a0cb2b5b5bc1e210bdf484466c6e839-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a645fb0dbfc0c15314cd9c017e7970c8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/dd8debea6e1f9600ec377a5e834684aa-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3e113994250254ac14264adddaed54a6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ef58838a03175717fc62851a6b5286c3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c3df013688ecbefd641d37a2b3cc6f88-p_e.jpg'}]",$,True,False,"{'homeInfo': {'zpid': 2107158462, 'streetAddress': '707 Saint Nicholas Ave APT 2D', 'zipcode': '10031', 'city': 'New York', 'state': 'NY', 'latitude': 40.824444, 'longitude': -73.94486, 'price': 3250.0, 'bathrooms': 6.0, 'bedrooms': 3.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 3440, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3250.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 2D'}}",False,False,False,False,False,ForRent,"$3,250/mo",For Rent,False,3250.0,,,,,,,
2059548997,2059548997,,https://photos.zillowstatic.com/fp/c42c8b05f171b021147024229a3dce7e-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/85-Vermont-St-4-Brooklyn-NY-11207/2059548997_zpid/,"{'latitude': 40.67812, 'longitude': -73.89517}",,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sun. 1:30-2:30pm'}",,,,"85 Vermont St #4, Brooklyn, NY 11207",85 Vermont St #4,NY,Brooklyn,11207,5amz3a93fq0bm,,False,True,False,True,False,,2023-02-01 00:00:00,1.0,2.0,Listing by: Coroi Corp,"[{'url': 'https://photos.zillowstatic.com/fp/c42c8b05f171b021147024229a3dce7e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e923bddc2083bd4dce36267ce52b2c08-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6cb5bd973ce1786ebaa2357c89c90518-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/163ff88de215064344c2d8d84124e1ce-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0ba9d5f895b9292610b4be7612dc003a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/af0a1d9264c1ad6c71a5096a86ea4bfd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/11547c973f0b3e331c6d6ef562c93cac-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/73fd3a176dbd15b6f3508c1ab27b890b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0d167f8a2a7248dc770229f850dab9ad-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a735ef6480b80f30120284485138dc4a-p_e.jpg'}]",$,True,False,"{'homeInfo': {'zpid': 2059548997, 'streetAddress': '85 Vermont St #4', 'zipcode': '11207', 'city': 'Brooklyn', 'state': 'NY', 'latitude': 40.67812, 'longitude': -73.89517, 'price': 2500.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {'is_openHouse': True}, 'openHouse': 'Sun. 1:30-2:30pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2500.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1676237400000, 'open_house_end': 1676241000000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 4'}}",False,False,False,False,False,ForRent,"$2,500/mo",For Rent,False,2500.0,,True,Open House - 1:30 - 2:30 PM,2023-02-12T14:30:00,2023-02-12T13:30:00,,
40.60731_rrc2*-rrc_74.12834,40.60731_rrc2*-rrc_74.12834,2008848723.0,https://photos.zillowstatic.com/fp/e0d0584242e1f76fa9cc9a550cf23767-p_e.jpg,True,FOR_RENT,For Rent,"/b/183-Quinlan-Ave-Staten-Island-NY/40.60731,-74.12834_ll/","{'latitude': 40.60731, 'longitude': -74.12834}","[{'price': '$2,700+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': '9 days ago'}",,,True,"183 Quinlan Ave, Staten Island, NY",183 Quinlan Ave  Floor 1,NY,Staten Island,10314,28p2myd125cd7,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059546450,2059546450,,https://photos.zillowstatic.com/fp/796c69b13937f0e1cdd45462137fc600-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/840-Ocean-Ave-2G-Brooklyn-NY-11226/2059546450_zpid/,"{'latitude': 40.641994, 'longitude': -73.95948}",,"{'type': 'TIME_ON_INFO', 'text': '7 days ago', 'data': {'isFresh': False}}",,,,"840 Ocean Ave #2G, Brooklyn, NY 11226",840 Ocean Ave #2G,NY,Brooklyn,11226,4zxuahdphkxtr,,False,True,False,True,False,750.0,2023-02-02 00:00:00,1.0,1.0,Listing by: Contact Realty of NYC,"[{'url': 'https://photos.zillowstatic.com/fp/796c69b13937f0e1cdd45462137fc600-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e24bfc418d670d967bed0156d345b53f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d237a0b398edcd5a00920ab8cb94ec26-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/19b9fdff985e9774f76614c43407eeee-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1353ea38139169ffbc8dac4771dd24ce-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6b84574f9757fb7a1e200e6a7d7ef72f-p_e.jpg'}]",$,True,False,"{'homeInfo': {'zpid': 2059546450, 'streetAddress': '840 Ocean Ave #2G', 'zipcode': '11226', 'city': 'Brooklyn', 'state': 'NY', 'latitude': 40.641994, 'longitude': -73.95948, 'price': 1950.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 750.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1950.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 2G'}}",False,False,False,False,False,ForRent,"$1,950/mo",For Rent,False,1950.0,,,,,,,
2096533108,2096533108,,https://photos.zillowstatic.com/fp/377bcf4395f4073adc6d26dec5c3bebf-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/157-Daniel-Low-Ter-APT-4F-Staten-Island-NY-10301/2096533108_zpid/,"{'latitude': 40.640583, 'longitude': -74.08}",,"{'type': 'TIME_ON_INFO', 'text': '1 day ago', 'data': {'isFresh': False}}",,,,"157 Daniel Low Ter APT 4F, Staten Island, NY 10301",157 Daniel Low Ter APT 4F,NY,Staten Island,10301,4wywx7bqzzfwh,,False,True,False,True,False,,2023-02-06 00:00:00,1.0,0.0,Listing by: Richmond Kings Realty Corp,"[{'url': 'https://photos.zillowstatic.com/fp/377bcf4395f4073adc6d26dec5c3bebf-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d3cacff4e26069544bb567d3e480d477-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/999cf4f928d48a43b187978583ad8667-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/994597f2064acdd192a6c96f87976304-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/862567d03358db056963c87df9ea9089-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/669d4193f976d4d1e641d7fbf2307251-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5d00b8893a351a78865ca52b6b60b08b-p_e.jpg'}]",$,True,False,"{'homeInfo': {'zpid': 2096533108, 'streetAddress': '157 Daniel Low Ter APT 4F', 'zipcode': '10301', 'city': 'Staten Island', 'state': 'NY', 'latitude': 40.640583, 'longitude': -74.08, 'price': 1450.0, 'bathrooms': 1.0, 'bedrooms': 0.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1632, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1450.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 4F'}}",False,False,False,False,False,ForRent,"$1,450/mo",For Rent,False,1450.0,,,,,,,
40.66147_rrc2*-rrc_73.73601,40.66147_rrc2*-rrc_73.73601,,https://photos.zillowstatic.com/fp/1b3b92c157660729c43b732503ccee24-p_e.jpg,True,FOR_RENT,For Rent,"/b/Rosedale-NY/40.66147,-73.73601_ll/","{'latitude': 40.66147, 'longitude': -73.73601}","[{'price': '$2,650+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': '5 days ago'}",,,True,"1 Undisclosed Address, Rosedale, NY",1 Undisclosed Address ,NY,Rosedale,11422,2uypacgvmyfsf,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
112501192,112501192,,https://photos.zillowstatic.com/fp/0c3f85fb6b51c9e849a46b69131f159b-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/Bronx-NY-10468/112501192_zpid/,{},,"{'type': 'TIME_ON_INFO', 'text': '6 days ago', 'data': {'isFresh': False}}",,,,"(undisclosed Address), Bronx, NY 10468",(undisclosed Address),NY,Bronx,10468,1kgvuk7drzstw,,False,True,False,True,False,1199.0,2023-02-06 00:00:00,1.0,2.0,Listing by: Maksuti,"[{'url': 'https://photos.zillowstatic.com/fp/0c3f85fb6b51c9e849a46b69131f159b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/373ea94c160c123dd0514ac066fbdf5e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8050cbaf525278b1d610cd01f36a0714-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bdf4fa36fdc9c7a66bdfa7e51bdc3a88-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d03b80020e4807430eb9a02654b5fa0f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/98a39a9bc3db01898616bfecb1d5be3d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ebf8bf2fba30a26de1501df7193e0d8b-p_e.jpg'}]",$,True,False,"{'homeInfo': {'zpid': 112501192, 'streetAddress': '(undisclosed Address)', 'zipcode': '10468', 'city': 'Bronx', 'state': 'NY', 'price': 2399.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 1199.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1699, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2399.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",False,True,False,False,False,ForRent,"$2,399/mo",For Rent,False,2399.0,,,,,,,
2067886433,2067886433,,https://photos.zillowstatic.com/fp/e156cfea34948eca7a2fb034d9806e45-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/354-Bay-Ridge-Pkwy-2-Brooklyn-NY-11209/2067886433_zpid/,"{'latitude': 40.630882, 'longitude': -74.02638}",,"{'type': 'TIME_ON_INFO', 'text': '21 hours ago', 'data': {'isFresh': True}}",,,,"354 Bay Ridge Pkwy #2, Brooklyn, NY 11209",354 Bay Ridge Pkwy #2,NY,Brooklyn,11209,3vjanx8r535t0,,False,True,False,True,False,,2023-01-26 00:00:00,1.0,1.0,Listing by: Zjama Realty Corp,"[{'url': 'https://photos.zillowstatic.com/fp/e156cfea34948eca7a2fb034d9806e45-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/275af20ce22caf838d4ea087a5f16327-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4acfff7ac9c2d08ea3ec99435ba36366-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/df118419f65adbd24b119fb85bface3a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fe5684ca429954278715a0e707241718-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1cf15a259e2b656d06822fb5f25fa2de-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2df71a6f50d84d285ef6a4c9efb4d4c5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/db9aa21a199e669f6f4990a947af4520-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1a868609f3c45aaf48227f1a6d2d7074-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/409396f271d07c8c03191dff641787f7-p_e.jpg'}]",$,True,False,"{'homeInfo': {'zpid': 2067886433, 'streetAddress': '354 Bay Ridge Pkwy #2', 'zipcode': '11209', 'city': 'Brooklyn', 'state': 'NY', 'latitude': 40.630882, 'longitude': -74.02638, 'price': 1995.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1849, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1995.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 2'}}",False,False,False,False,False,ForRent,"$1,995/mo",For Rent,False,1995.0,,,,,,,
2059470887,2059470887,,https://photos.zillowstatic.com/fp/2f98fa700b1721bf15221687f9f29be1-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/8208-Penelope-Ave-FLOOR-2-Middle-Village-NY-11379/2059470887_zpid/,"{'latitude': 40.719967, 'longitude': -73.87293}",,"{'type': 'TIME_ON_INFO', 'text': '2 days ago', 'data': {'isFresh': False}}",,,,"8208 Penelope Ave FLOOR 2, Middle Village, NY 11379",8208 Penelope Ave FLOOR 2,NY,Middle Village,11379,24ztrddqbsbvm,,False,True,False,True,False,660.0,,1.0,1.0,,"[{'url': 'https://photos.zillowstatic.com/fp/2f98fa700b1721bf15221687f9f29be1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4eb3e8b47ac3b64cbc5effc1d947b0bb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/afd489c88d081eb4bfc851a6a585a1cb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/150e041e269b6aea372220391e4b84b2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/82a73146f0777cf80a9a6fb32885c127-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/649718399735c9013b012fcaecb8609b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/73741f21b710805eb9d3f390ebf0044c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b4cff4359b30046a0466581988bd3840-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2bd59afdd1f429da0aeea65103240f20-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d3ea85412486516857cd1954575394ff-p_e.jpg'}]",$,False,False,"{'homeInfo': {'zpid': 2059470887, 'streetAddress': '8208 Penelope Ave FLOOR 2', 'zipcode': '11379', 'city': 'Middle Village', 'state': 'NY', 'latitude': 40.719967, 'longitude': -73.87293, 'price': 1850.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 660.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1850.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Floor 2'}}",False,False,False,False,False,ForRent,"$1,850/mo",For Rent,False,1850.0,,,,,,,
2059522646,2059522646,,https://photos.zillowstatic.com/fp/014e59d0c3d516991698cd7387b0bc99-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/36-48-Arden-St-5M-New-York-NY-10040/2059522646_zpid/,"{'latitude': 40.862373, 'longitude': -73.92757}",,"{'type': 'TIME_ON_INFO', 'text': '5 days ago', 'data': {'isFresh': False}}",,,,"36-48 Arden St #5M, New York, NY 10040",36-48 Arden St #5M,NY,New York,10040,4r6gc3mjy7ec2,,False,True,False,True,False,,2023-03-01 00:00:00,1.0,3.0,Listing by: Reliance Realty Partners LLC,"[{'url': 'https://photos.zillowstatic.com/fp/014e59d0c3d516991698cd7387b0bc99-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8f122f7e9dcb02105c60c74c6e9afa72-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c102d915d9fe8070a1de81c80dee359a-p_e.jpg'}]",$,True,False,"{'homeInfo': {'zpid': 2059522646, 'streetAddress': '36-48 Arden St #5M', 'zipcode': '10040', 'city': 'New York', 'state': 'NY', 'latitude': 40.862373, 'longitude': -73.92757, 'price': 2506.0, 'bathrooms': 1.0, 'bedrooms': 3.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2506.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 5M'}}",False,False,False,False,False,ForRent,"$2,506/mo",For Rent,False,2506.0,,,,,,,
